id,student_id,lesson_id,registered,registration_time,registration_type,mark,mark_time
8560,136,195,,,,,
8561,29,195,1,13:20:07.669,AUTOMATIC,,
8562,133,195,1,13:29:07.61,AUTOMATIC,,
8563,399,195,1,13:26:41.921,AUTOMATIC,,
8564,74,195,1,13:31:03.019,AUTOMATIC,,
8565,35,195,,,,,
8566,104,195,1,13:11:50.168,AUTOMATIC,,
8567,128,195,,,,,
8568,135,195,1,13:15:58.146,MANUAL,,
8569,410,195,1,13:21:15.154,AUTOMATIC,,
8570,102,195,1,13:11:39.872,AUTOMATIC,,
8571,414,195,1,13:11:33.523,AUTOMATIC,,
8572,32,195,1,13:24:45.022,AUTOMATIC,,
8573,78,195,1,13:12:50.025,AUTOMATIC,,
8574,119,195,1,13:26:36.024,AUTOMATIC,,
8575,406,195,1,13:26:45.369,AUTOMATIC,,
8576,64,195,1,13:21:51.034,AUTOMATIC,,
8577,2,195,,,,,
8578,124,195,,,,,
8579,120,195,1,13:22:19.333,AUTOMATIC,,
8580,21,195,1,13:25:00.833,AUTOMATIC,,
8581,97,195,,,,,
8582,115,195,1,13:13:46.654,AUTOMATIC,,
8583,106,195,,,,,
8585,401,195,1,13:27:13.948,MANUAL,,
8586,52,195,,,,,
8587,7,195,1,13:11:51.931,AUTOMATIC,,
8588,140,195,1,13:29:11.931,AUTOMATIC,,
8589,63,195,1,13:31:41.02,AUTOMATIC,,
8590,82,195,,,,,
8591,13,195,1,13:31:10.195,AUTOMATIC,,
8592,403,195,,,,,
8593,94,195,,,,,
8594,62,195,1,13:12:51.258,AUTOMATIC,,
8595,394,195,,,,,
8596,45,195,1,13:25:15.107,AUTOMATIC,,
8597,409,195,1,13:14:53.032,AUTOMATIC,,
8598,24,195,1,13:33:51.936,AUTOMATIC,,
8599,114,195,,,,,
8600,138,195,1,13:33:59.564,AUTOMATIC,,
8601,108,195,,,,,
8602,90,195,1,13:33:58.066,AUTOMATIC,,
8603,23,195,1,13:22:14.762,AUTOMATIC,,
8604,411,195,1,13:30:23.207,AUTOMATIC,,
8605,18,195,1,13:22:00.66,AUTOMATIC,,
8606,109,195,1,13:11:53.101,AUTOMATIC,,
8607,116,195,1,13:13:06.468,MANUAL,,
8608,25,195,,,,,
8609,54,195,,,,,
8610,40,195,1,13:20:13.222,AUTOMATIC,,
8611,88,195,1,13:29:57.842,AUTOMATIC,,
8612,10,195,1,13:11:28.999,AUTOMATIC,,
8613,57,195,1,13:13:26.14,AUTOMATIC,,
8614,370,195,1,13:26:46.554,AUTOMATIC,,
8615,382,195,1,14:55:35.863,AUTOMATIC,,
8616,362,195,1,14:55:39.887,AUTOMATIC,,
8617,385,195,1,14:56:02.993,MANUAL,,
8618,388,195,1,14:56:21.672,MANUAL,,
8619,385,196,,,,,
8620,390,196,,,,,
8621,370,196,,,,,
8622,362,196,1,08:34:24.027,AUTOMATIC,,
8623,368,196,,,,,
8624,386,196,1,08:34:02.514,AUTOMATIC,,
8625,343,196,,,,,
8626,388,196,1,09:12:39.523,AUTOMATIC,,
8627,351,196,1,08:34:17.896,AUTOMATIC,,
8628,361,196,,,,,
8629,356,196,,,,,
8630,373,196,,,,,
8631,342,196,1,08:33:55.884,AUTOMATIC,,
8632,382,196,1,08:34:13.434,AUTOMATIC,,
8633,357,196,,,,,
8634,337,196,,,,,
8635,385,197,,,,,
8636,390,197,,,,,
8637,370,197,,,,,
8638,362,197,1,10:08:02.189,MANUAL,,
8639,368,197,,,,,
8640,386,197,1,10:08:02.189,MANUAL,,
8641,343,197,,,,,
8642,388,197,1,10:08:02.189,MANUAL,,
8643,351,197,1,10:08:02.205,MANUAL,,
8644,361,197,,,,,
8645,356,197,,,,,
8646,373,197,,,,,
8647,342,197,1,10:08:02.189,MANUAL,,
8648,382,197,1,10:08:02.205,MANUAL,,
8649,357,197,,,,,
8650,337,197,,,,,
8651,330,198,1,11:48:26.25,AUTOMATIC,,
8652,312,198,,,,,
8654,320,198,1,11:48:39.136,AUTOMATIC,,
8655,325,198,1,11:49:08.105,MANUAL,,
8656,315,198,,,,,
8657,319,198,1,11:48:37.155,AUTOMATIC,,
8658,324,198,1,11:48:16.095,AUTOMATIC,,
8659,313,198,1,11:37:00.316,AUTOMATIC,,
8660,322,198,1,11:48:34.862,AUTOMATIC,,
8661,326,198,1,11:36:19.07,AUTOMATIC,,
8662,327,198,1,11:48:40.946,AUTOMATIC,,
8663,314,198,1,11:48:48.839,AUTOMATIC,,
8664,316,198,1,13:00:20.225,AUTOMATIC,,
8665,318,198,1,11:48:46.655,AUTOMATIC,,
8666,323,198,1,11:48:55.235,AUTOMATIC,,
8667,311,198,1,11:48:42.74,AUTOMATIC,,
8668,329,198,1,11:48:44.549,AUTOMATIC,,
8669,317,198,1,11:48:02.757,AUTOMATIC,,
8670,328,198,1,11:49:11.334,MANUAL,,
8671,330,199,1,13:36:27.179,MANUAL,,
8672,312,199,,,,,
8674,320,199,1,13:36:27.179,MANUAL,,
8675,325,199,1,13:36:27.179,MANUAL,,
8676,315,199,,,,,
8677,319,199,1,13:36:27.179,MANUAL,,
8678,324,199,1,13:36:27.179,MANUAL,,
8679,313,199,1,13:36:27.179,MANUAL,,
8680,322,199,1,13:36:27.179,MANUAL,,
8681,326,199,1,13:36:27.179,MANUAL,,
8682,327,199,1,13:36:27.179,MANUAL,,
8683,314,199,1,13:36:27.179,MANUAL,,
8684,316,199,1,13:36:27.179,MANUAL,,
8685,318,199,1,13:36:27.179,MANUAL,,
8686,323,199,1,13:36:27.179,MANUAL,,
8687,311,199,1,13:36:27.179,MANUAL,,
8688,329,199,1,13:36:27.179,MANUAL,,
8689,317,199,1,13:36:27.179,MANUAL,,
8690,328,199,1,13:36:27.179,MANUAL,,
8691,385,200,,,,,
8692,390,200,1,08:36:49.542,AUTOMATIC,,
8693,370,200,,,,,
8694,362,200,1,08:38:00.849,MANUAL,,
8695,368,200,1,08:38:41.316,MANUAL,,
8696,386,200,1,08:36:43.77,AUTOMATIC,,
8697,343,200,1,08:36:58.418,AUTOMATIC,,
8698,388,200,1,08:36:39.386,AUTOMATIC,,
8699,351,200,1,08:37:27.496,AUTOMATIC,,
8700,356,200,1,10:34:20.939,MANUAL,,
8701,373,200,1,08:37:16.171,AUTOMATIC,,
8702,342,200,1,08:36:53.488,AUTOMATIC,,
8703,382,200,1,08:37:24.314,AUTOMATIC,,
8704,337,200,1,08:37:07.606,AUTOMATIC,,
8705,362,201,,,,+,
8706,368,201,,,,,
8707,370,201,,,,,
8708,337,201,,,,,
8709,373,201,,,,,
8710,342,201,,,,,
8711,343,201,,,,,
8712,382,201,,,,+,
8713,385,201,,,,,
8714,351,201,,,,,
8715,386,201,,,,,
8716,388,201,,,,+,
8717,356,201,,,,,
8718,390,201,,,,,
8719,357,201,,,,,
8720,361,201,,,,,
8721,66,202,1,13:15:29.027,AUTOMATIC,,
8722,30,202,1,13:16:14.922,AUTOMATIC,,
8723,39,202,1,13:27:18.397,AUTOMATIC,,
8724,113,202,,,,,
8725,77,202,,,,,
8726,4,202,1,13:19:35.559,AUTOMATIC,,
8727,42,202,1,13:16:36.887,AUTOMATIC,,
8728,139,202,,,,,
8729,98,202,1,13:08:57.591,AUTOMATIC,,
8730,51,202,1,13:33:24.389,AUTOMATIC,,
8731,99,202,,,,,
8732,118,202,,,,,
8733,17,202,1,13:30:27.043,AUTOMATIC,,
8734,43,202,1,13:54:17.35,AUTOMATIC,,
8735,396,202,,,,,
8736,67,202,,,,,
8737,33,202,1,14:49:16.716,AUTOMATIC,,
8738,407,202,,,,,
8739,53,202,1,13:23:32.041,AUTOMATIC,,
8740,69,202,1,13:32:54.744,AUTOMATIC,,
8741,44,202,1,13:08:41.616,AUTOMATIC,,
8742,81,202,,,,,
8743,107,202,1,13:27:22.491,AUTOMATIC,,
8744,80,202,1,13:20:10.404,AUTOMATIC,,
8745,38,202,1,13:26:21.345,AUTOMATIC,,
8746,72,202,,,,,
8747,28,202,,,,,
8748,79,202,,,,,
8749,132,202,,,,,
8750,91,202,1,14:52:07.795,MANUAL,,
8751,402,202,1,13:08:37.591,AUTOMATIC,,
8752,141,202,1,13:23:03.687,AUTOMATIC,,
8753,395,202,1,13:11:13.436,MANUAL,,
8754,9,202,1,13:25:29.813,AUTOMATIC,,
8755,125,202,1,13:09:56.387,AUTOMATIC,,
8756,123,202,,,,,
8757,22,202,,,,,
8758,398,202,,,,,
8759,6,202,1,13:15:30.353,AUTOMATIC,,
8760,413,202,,,,,
8761,92,202,1,13:09:18.604,AUTOMATIC,,
8762,111,202,1,13:12:39.563,AUTOMATIC,,
8763,117,202,1,13:09:53.61,AUTOMATIC,,
8764,408,202,,,,,
8765,50,202,1,13:19:28.908,AUTOMATIC,,
8766,93,202,,,,,
8767,49,202,1,13:18:23.575,AUTOMATIC,,
8768,397,202,1,13:13:06.52,AUTOMATIC,,
8769,34,202,1,13:29:21.981,AUTOMATIC,,
8770,61,202,1,13:24:54.295,AUTOMATIC,,
8771,20,202,1,13:08:20.213,AUTOMATIC,,
8772,60,202,1,13:13:01.762,AUTOMATIC,,
8773,48,202,,,,,
8774,87,202,1,13:29:01.881,AUTOMATIC,,
8775,8,202,1,14:48:46.577,AUTOMATIC,,
8776,27,202,1,13:08:47.7,AUTOMATIC,,
8777,76,202,,,,,
8778,160,202,1,13:30:48.433,AUTOMATIC,,
8779,127,202,1,13:14:16.486,AUTOMATIC,,
8780,65,202,,,,,
8781,11,202,1,13:30:10.511,AUTOMATIC,,
8782,96,202,1,13:29:15.067,AUTOMATIC,,
8783,131,202,1,13:08:17.031,AUTOMATIC,,
8784,26,202,,,,,
8785,412,202,,,,,
8786,89,202,1,13:31:47.444,AUTOMATIC,,
8787,12,202,1,13:23:23.575,AUTOMATIC,,
8788,100,202,,,,,
8789,14,202,1,13:15:31.757,AUTOMATIC,,
8790,70,202,,,,,
8791,121,202,,,,,
8792,5,202,1,13:08:54.798,AUTOMATIC,,
8793,83,202,1,13:32:59.029,AUTOMATIC,,
8794,84,202,,,,,
8795,134,202,1,13:32:21.516,AUTOMATIC,,
8796,400,202,,,,,
8797,103,202,1,13:09:58.493,AUTOMATIC,,
8798,405,202,1,13:23:09.489,AUTOMATIC,,
8799,101,202,,,,,
8800,105,202,1,13:33:38.701,AUTOMATIC,,
8801,37,202,1,13:08:34.269,AUTOMATIC,,
8802,41,202,1,14:48:49.276,AUTOMATIC,,
8803,404,202,1,13:15:53.862,MANUAL,,
8804,75,202,1,13:27:32.205,AUTOMATIC,,
8805,36,202,1,13:08:30.431,AUTOMATIC,,
8806,68,202,1,13:31:59.578,AUTOMATIC,,
8807,126,202,,,,,
8808,16,202,1,13:27:15.619,AUTOMATIC,,
8809,47,202,1,13:37:56.333,AUTOMATIC,,
8810,112,202,1,13:08:12.475,AUTOMATIC,,
8811,19,202,,,,,
8812,137,202,1,13:08:26.531,AUTOMATIC,,
8813,110,202,1,13:28:18.875,AUTOMATIC,,
8814,73,202,1,13:28:22.329,AUTOMATIC,,
8815,59,202,1,13:29:12.583,AUTOMATIC,,
8816,56,202,1,13:23:42.915,AUTOMATIC,,
8817,86,202,,,,,
8818,95,202,,,,,
8819,46,202,1,13:41:50.1,AUTOMATIC,,
8820,15,202,1,13:18:30.829,AUTOMATIC,,
8821,71,202,1,13:23:39.049,AUTOMATIC,,
8822,129,202,1,13:08:45.173,AUTOMATIC,,
8823,130,202,,,,,
8824,55,202,1,13:49:28.33,AUTOMATIC,,
8825,58,202,1,13:20:05.868,AUTOMATIC,,
8826,85,202,,,,,
8827,122,202,1,13:08:24.534,AUTOMATIC,,
8828,1,202,,,,,
8829,136,202,,,,,
8830,29,202,1,13:26:10.051,AUTOMATIC,,
8831,133,202,1,13:14:12.961,AUTOMATIC,,
8832,399,202,1,13:13:57.517,AUTOMATIC,,
8833,74,202,,,,,
8834,35,202,,,,,
8835,104,202,1,13:16:18.011,AUTOMATIC,,
8836,128,202,1,13:32:23.652,AUTOMATIC,,
8837,135,202,1,13:08:51.709,AUTOMATIC,,
8838,410,202,,,,,
8839,102,202,1,13:08:28.699,AUTOMATIC,,
8840,414,202,1,13:08:22.288,AUTOMATIC,,
8841,32,202,1,13:34:22.705,AUTOMATIC,,
8842,78,202,1,13:13:03.743,AUTOMATIC,,
8843,119,202,1,13:11:43.185,AUTOMATIC,,
8844,406,202,,,,,
8845,64,202,,,,,
8846,2,202,1,13:31:57.572,AUTOMATIC,,
8847,124,202,,,,,
8848,120,202,,,,,
8849,21,202,1,13:18:28.349,AUTOMATIC,,
8850,97,202,,,,,
8851,115,202,1,13:33:43.487,AUTOMATIC,,
8852,106,202,,,,,
8853,401,202,1,13:15:22.397,MANUAL,,
8854,52,202,,,,,
8855,7,202,1,13:16:47.619,AUTOMATIC,,
8856,140,202,1,13:14:19.388,AUTOMATIC,,
8857,63,202,,,,,
8858,82,202,0,,,,
8859,13,202,1,13:37:49.721,AUTOMATIC,,
8860,403,202,,,,,
8861,94,202,1,13:24:55.493,AUTOMATIC,,
8862,62,202,1,13:18:35.213,AUTOMATIC,,
8863,394,202,1,13:26:59.779,AUTOMATIC,,
8864,45,202,1,13:18:25.26,AUTOMATIC,,
8865,409,202,,,,,
8866,24,202,1,13:31:30.281,AUTOMATIC,,
8867,114,202,,,,,
8868,138,202,1,13:27:10.735,AUTOMATIC,,
8869,108,202,,,,,
8870,90,202,1,13:26:56.421,AUTOMATIC,,
8871,23,202,1,13:15:26.063,AUTOMATIC,,
8872,411,202,1,13:12:59.578,AUTOMATIC,,
8873,18,202,1,13:30:09.507,AUTOMATIC,,
8874,109,202,1,13:08:32.287,AUTOMATIC,,
8875,116,202,1,13:33:15.455,AUTOMATIC,,
8876,25,202,,,,,
8877,54,202,,,,,
8878,40,202,1,13:27:39.749,AUTOMATIC,,
8879,88,202,1,13:29:03.089,AUTOMATIC,,
8880,10,202,1,13:23:20.987,AUTOMATIC,,
8881,57,202,1,13:09:04.595,AUTOMATIC,,
8882,370,202,1,13:25:22.943,AUTOMATIC,,
8883,382,202,1,14:54:09.856,AUTOMATIC,,
8884,174,203,,,,,
8885,170,203,,,,,
8886,172,203,,,,,
8887,169,203,,,,,
8888,165,203,,,,,
8889,167,203,,,,,
8890,178,203,,,,,
8891,182,203,,,,,
8892,217,203,,,,,
8893,168,203,,,,,
8894,216,203,,,,,
8895,181,203,,,,,
8896,164,203,,,,,
8897,175,203,,,,,
8898,183,203,,,,,
8899,176,203,,,,,
8900,163,203,,,,,
8901,166,203,,,,,
8902,161,203,,,,,
8903,180,203,,,,,
8904,171,203,,,,,
8905,179,203,,,,,
8906,177,203,,,,,
9120,330,205,1,11:56:43.73,AUTOMATIC,7,
9121,312,205,,,,,
9123,320,205,1,11:56:14.487,AUTOMATIC,7,
9124,325,205,1,11:56:19.791,AUTOMATIC,7,
9125,315,205,1,11:58:02.464,MANUAL,7,
9126,319,205,1,11:56:31.968,AUTOMATIC,7,
9127,324,205,1,11:56:41.359,AUTOMATIC,8,
9128,313,205,1,11:56:29.285,AUTOMATIC,7,
9129,322,205,1,11:56:16.718,AUTOMATIC,8,
9130,326,205,1,11:56:22.334,AUTOMATIC,7,
9131,327,205,1,11:56:34.838,AUTOMATIC,7,
9132,314,205,1,11:56:11.663,AUTOMATIC,7,
9133,316,205,1,11:57:21.233,MANUAL,,
9134,318,205,1,11:57:39.407,MANUAL,6,
9135,323,205,,,,,
9136,311,205,1,11:56:37.319,AUTOMATIC,6,
9137,329,205,,,,,
9138,317,205,1,11:43:12.438,AUTOMATIC,7,
9139,328,205,1,11:57:29.158,MANUAL,6,
9140,330,206,1,13:25:37.182,MANUAL,,
9141,312,206,,,,,
9143,320,206,1,13:25:37.182,MANUAL,,
9144,325,206,1,13:25:37.182,MANUAL,,
9145,315,206,1,13:25:37.182,MANUAL,,
9146,319,206,1,13:25:37.182,MANUAL,,
9147,324,206,1,13:25:37.182,MANUAL,,
9148,313,206,1,13:25:37.182,MANUAL,,
9149,322,206,1,13:25:37.182,MANUAL,,
9150,326,206,1,13:25:37.182,MANUAL,,
9151,327,206,1,13:25:37.182,MANUAL,,
9152,314,206,1,13:25:37.182,MANUAL,,
9153,316,206,1,13:25:37.182,MANUAL,,
9154,318,206,1,13:25:37.182,MANUAL,,
9155,323,206,,,,,
9156,311,206,1,13:25:37.182,MANUAL,,
9157,329,206,,,,,
9158,317,206,1,13:25:37.182,MANUAL,,
9159,328,206,1,13:25:37.182,MANUAL,,
9373,311,208,,,,8,
9374,312,208,,,,8,
9375,313,208,,,,9,
9376,314,208,,,,8,
9377,315,208,,,,8,
9378,316,208,,,,7,
9379,317,208,,,,9,
9380,318,208,,,,8,
9381,319,208,,,,9,
9382,320,208,,,,9,
9384,322,208,,,,10,
9385,323,208,,,,8,
9386,324,208,,,,10,
9387,325,208,,,,9,
9388,326,208,,,,9,
9389,327,208,,,,9,
9390,328,208,,,,9,
9391,329,208,,,,7,
9392,330,208,,,,9,
9393,274,209,1,10:06:02.965,AUTOMATIC,,
9394,271,209,1,10:06:42.683,AUTOMATIC,,
9395,279,209,1,10:07:19.717,MANUAL,,
9396,268,209,1,10:06:37.535,AUTOMATIC,,
9397,265,209,1,10:13:25.99,AUTOMATIC,,
9398,270,209,1,10:06:07.255,AUTOMATIC,,
9399,273,209,1,10:06:09.767,AUTOMATIC,,
9400,262,209,1,10:06:40.093,AUTOMATIC,,
9401,269,209,1,10:06:56.348,AUTOMATIC,,
9402,284,209,1,10:06:33.666,AUTOMATIC,,
9403,263,209,1,10:11:23.265,AUTOMATIC,,
9404,278,209,1,10:07:03.914,AUTOMATIC,,
9405,283,209,1,10:06:30.296,AUTOMATIC,,
9406,277,209,1,10:06:19.797,AUTOMATIC,,
9407,272,209,1,10:05:58.831,AUTOMATIC,,
9408,285,209,1,10:06:24.945,AUTOMATIC,,
9409,280,209,1,10:06:14.525,AUTOMATIC,,
9410,282,209,1,10:07:13.617,MANUAL,,
9411,264,209,1,10:07:33.866,MANUAL,,
9412,288,209,1,10:07:02.354,AUTOMATIC,,
9413,266,209,1,10:06:21.981,AUTOMATIC,,
9414,276,209,,,,,
9415,281,209,1,10:16:41.037,AUTOMATIC,,
9416,275,209,1,10:06:27.441,AUTOMATIC,,
9417,286,209,,,,,
9418,267,209,1,10:06:59.203,AUTOMATIC,,
9419,279,210,1,11:33:18.925,MANUAL,,
9420,302,210,1,11:33:47.286,MANUAL,,
9421,304,210,1,11:30:51.989,AUTOMATIC,,
9422,290,210,1,11:31:52.392,MANUAL,,
9423,257,210,1,11:31:13.891,AUTOMATIC,,
9424,298,210,1,11:31:10.209,AUTOMATIC,,
9425,273,210,1,11:36:21.43,AUTOMATIC,,
9426,254,210,1,11:31:03.283,AUTOMATIC,,
9427,284,210,1,11:50:37.255,AUTOMATIC,,
9428,246,210,1,11:37:41.489,AUTOMATIC,,
9429,263,210,1,11:32:12.204,AUTOMATIC,,
9430,292,210,1,11:31:23.033,AUTOMATIC,,
9431,251,210,1,11:40:06.819,AUTOMATIC,,
9432,248,210,1,11:39:20.159,AUTOMATIC,,
9433,252,210,1,11:31:29.226,AUTOMATIC,,
9434,250,210,1,11:38:54.201,AUTOMATIC,,
9435,278,210,1,11:32:26.322,AUTOMATIC,,
9436,283,210,1,11:50:34.354,AUTOMATIC,,
9437,259,210,,,,,
9438,239,210,1,11:39:48.037,AUTOMATIC,,
9439,285,210,1,11:35:14.1,AUTOMATIC,,
9440,247,210,1,11:36:10.292,AUTOMATIC,,
9441,308,210,1,11:31:33.609,AUTOMATIC,,
9442,282,210,1,11:38:01.816,MANUAL,,
9443,245,210,1,11:36:19.589,AUTOMATIC,,
9444,286,210,,,,,
9445,241,210,1,11:39:01.377,AUTOMATIC,,
9446,309,210,1,11:31:25.638,AUTOMATIC,,
9447,242,210,1,11:30:55.577,AUTOMATIC,,
9448,274,210,1,11:31:20.178,AUTOMATIC,,
9449,258,210,1,11:37:37.496,AUTOMATIC,,
9450,271,210,1,11:33:03.59,AUTOMATIC,,
9451,243,210,,,,,
9452,268,210,1,11:35:19.716,AUTOMATIC,,
9453,249,210,1,11:30:58.338,AUTOMATIC,,
9454,289,210,,,,,
9455,293,210,1,11:31:55.262,AUTOMATIC,,
9456,265,210,1,11:32:23.218,AUTOMATIC,,
9457,310,210,1,11:31:14.936,AUTOMATIC,,
9458,270,210,1,11:50:22.154,AUTOMATIC,,
9459,253,210,1,11:31:01.411,AUTOMATIC,,
9460,262,210,1,11:32:38.942,AUTOMATIC,,
9461,269,210,1,11:31:57.805,AUTOMATIC,,
9462,295,210,1,11:32:40.487,MANUAL,,
9463,296,210,1,11:30:43.892,AUTOMATIC,,
9464,301,210,1,11:33:26.023,AUTOMATIC,,
9465,306,210,1,11:33:29.299,AUTOMATIC,,
9466,240,210,1,11:37:23.331,AUTOMATIC,,
9467,256,210,1,11:37:52.472,MANUAL,,
9468,255,210,1,11:39:55.135,AUTOMATIC,,
9469,299,210,1,11:31:12.253,AUTOMATIC,,
9470,277,210,1,11:32:06.775,AUTOMATIC,,
9471,303,210,1,11:31:07.323,AUTOMATIC,,
9472,307,210,1,11:30:48.089,AUTOMATIC,,
9473,291,210,1,11:37:18.916,MANUAL,,
9474,272,210,1,11:34:40.669,AUTOMATIC,,
9475,305,210,,,,,
9476,280,210,1,11:35:25.098,AUTOMATIC,,
9477,260,210,1,11:31:00.179,AUTOMATIC,,
9478,264,210,1,11:33:01.11,MANUAL,,
9479,288,210,1,11:38:07.058,AUTOMATIC,,
9480,300,210,1,11:31:17.619,AUTOMATIC,,
9481,261,210,1,11:37:31.958,AUTOMATIC,,
9482,266,210,1,11:31:30.755,AUTOMATIC,,
9483,276,210,,,,,
9484,281,210,1,11:35:21.058,AUTOMATIC,,
9485,294,210,1,11:31:05.951,AUTOMATIC,,
9486,297,210,1,11:34:22.839,AUTOMATIC,,
9487,275,210,1,11:35:16.768,AUTOMATIC,,
9488,244,210,1,11:50:41.28,AUTOMATIC,,
9489,267,210,1,11:32:01.518,AUTOMATIC,,
9490,113,211,,,,,
9491,126,211,,,,,
9492,139,211,,,,,
9493,112,211,1,11:39:59.181,AUTOMATIC,,
9494,137,211,1,11:39:09.707,AUTOMATIC,,
9495,110,211,1,11:39:18.327,AUTOMATIC,,
9496,127,211,1,11:41:10.022,AUTOMATIC,,
9497,118,211,,,,,
9498,140,211,1,11:40:58.492,AUTOMATIC,,
9499,131,211,1,12:58:32.882,AUTOMATIC,,
9500,129,211,1,11:39:41.996,AUTOMATIC,,
9501,130,211,,,,,
9502,122,211,1,11:39:44.963,AUTOMATIC,,
9503,107,211,1,11:48:33.907,AUTOMATIC,,
9504,136,211,,,,,
9505,132,211,,,,,
9506,133,211,1,11:39:27.61,AUTOMATIC,,
9507,141,211,1,11:39:48.984,AUTOMATIC,,
9508,125,211,,,,,
9509,123,211,,,,,
9510,121,211,1,11:41:50.099,AUTOMATIC,,
9511,104,211,1,11:39:13.423,AUTOMATIC,,
9512,134,211,1,11:49:02.853,AUTOMATIC,,
9513,114,211,,,,,
9514,138,211,1,12:59:21.692,AUTOMATIC,,
9515,128,211,1,11:49:07.282,AUTOMATIC,,
9516,135,211,1,11:42:50.212,AUTOMATIC,,
9517,103,211,1,11:39:23.199,AUTOMATIC,,
9518,108,211,,,,,
9519,102,211,1,11:42:32.435,AUTOMATIC,,
9520,109,211,1,11:39:38.392,AUTOMATIC,,
9521,116,211,1,11:42:57.196,AUTOMATIC,,
9522,105,211,1,11:41:44.748,AUTOMATIC,,
9523,119,211,1,11:40:56.796,AUTOMATIC,,
9524,111,211,1,11:39:33.246,AUTOMATIC,,
9525,117,211,1,11:39:03.257,AUTOMATIC,,
9526,124,211,,,,,
9527,120,211,1,12:59:14.754,MANUAL,,
9528,115,211,1,11:48:57.33,AUTOMATIC,,
9529,106,211,,,,,
9530,66,212,1,13:18:09.641,AUTOMATIC,,
9531,30,212,1,13:15:38.789,AUTOMATIC,,
9532,39,212,1,13:38:01.071,AUTOMATIC,,
9533,113,212,,,,,
9534,77,212,0,,,,
9535,4,212,1,13:24:30.235,AUTOMATIC,,
9536,42,212,1,13:14:27.606,AUTOMATIC,,
9537,139,212,,,,,
9538,98,212,1,13:14:39.462,AUTOMATIC,,
9539,51,212,1,13:37:28.046,AUTOMATIC,,
9540,99,212,,,,,
9541,118,212,,,,,
9542,17,212,1,13:14:31.194,AUTOMATIC,,
9543,43,212,1,13:37:29.029,AUTOMATIC,,
9544,396,212,1,13:13:28.326,AUTOMATIC,,
9545,67,212,,,,,
9546,33,212,1,14:51:29.487,AUTOMATIC,,
9547,407,212,,,,,
9548,53,212,1,16:26:52.068,MANUAL,,
9549,69,212,,,,,
9550,44,212,1,13:27:05.674,AUTOMATIC,,
9551,81,212,,,,,
9552,107,212,1,13:13:51.601,AUTOMATIC,,
9553,80,212,1,13:15:00.304,AUTOMATIC,,
9554,38,212,1,13:25:49.671,AUTOMATIC,,
9555,72,212,,,,,
9556,28,212,,,,,
9557,79,212,1,13:13:18.092,AUTOMATIC,,
9558,132,212,,,,,
9559,91,212,1,14:51:19.238,MANUAL,,
9560,402,212,,,,р,
9561,141,212,1,13:13:57.748,AUTOMATIC,,
9562,395,212,1,13:12:50.184,MANUAL,,
9563,9,212,1,13:27:08.825,AUTOMATIC,,
9564,125,212,,,,,
9565,123,212,,,,,
9566,22,212,,,,,
9567,398,212,,,,,
9568,6,212,1,13:33:31.44,AUTOMATIC,,
9569,413,212,1,13:13:26.828,AUTOMATIC,,
9570,92,212,1,13:26:17.797,AUTOMATIC,,
9571,111,212,1,13:15:20.911,AUTOMATIC,,
9572,117,212,1,13:14:50.71,AUTOMATIC,,
9573,408,212,,,,,
9574,50,212,1,13:22:55.59,AUTOMATIC,,
9575,93,212,,,,,
9576,49,212,1,13:14:45.297,AUTOMATIC,,
9577,397,212,1,13:12:36.191,AUTOMATIC,,
9578,34,212,1,13:31:03.287,AUTOMATIC,,
9579,61,212,1,13:13:14.208,AUTOMATIC,,
9580,20,212,1,13:14:42.504,AUTOMATIC,,
9581,60,212,1,13:13:16.283,AUTOMATIC,,
9582,48,212,,,,,
9583,87,212,1,13:21:19.977,AUTOMATIC,,
9584,8,212,1,13:26:56.454,AUTOMATIC,,
9585,27,212,1,13:15:07.698,AUTOMATIC,,
9586,76,212,,,,,
9587,160,212,1,13:30:44.64,AUTOMATIC,,
9588,127,212,1,13:13:36.891,AUTOMATIC,,
9589,65,212,1,13:24:52.886,AUTOMATIC,,
9590,11,212,1,13:38:46.202,AUTOMATIC,,
9591,96,212,1,13:22:02.409,AUTOMATIC,,
9592,131,212,1,13:15:59.958,AUTOMATIC,,
9593,26,212,1,13:14:01.507,AUTOMATIC,,
9594,412,212,,,,,
9595,89,212,1,13:13:12.461,AUTOMATIC,,
9596,12,212,1,14:51:35.072,MANUAL,,
9597,100,212,,,,,
9598,14,212,1,13:17:24.604,AUTOMATIC,,
9599,70,212,1,13:33:26.589,AUTOMATIC,,
9600,121,212,1,13:22:50.894,AUTOMATIC,,
9601,5,212,1,13:14:03.582,AUTOMATIC,,
9602,83,212,1,13:13:22.367,AUTOMATIC,,
9603,84,212,,,,,
9604,134,212,1,13:13:48.279,AUTOMATIC,,
9605,400,212,,,,,
9606,103,212,1,13:15:24.655,AUTOMATIC,,
9607,405,212,1,13:14:36.81,AUTOMATIC,,
9608,101,212,,,,,
9609,105,212,1,13:14:55.655,AUTOMATIC,,
9610,37,212,1,13:15:34.858,AUTOMATIC,,
9611,41,212,,,,,
9612,404,212,1,13:12:56.065,AUTOMATIC,,
9613,75,212,0,,,,
9614,36,212,1,13:15:45.263,AUTOMATIC,,
9615,68,212,1,13:32:40.964,AUTOMATIC,,
9616,126,212,,,,,
9617,16,212,1,13:27:31.352,AUTOMATIC,,
